SalesOrderID,DateKey,ProductKey,CustomerKey,RegionKey,SalespersonKey,Quantity,UnitPrice,DiscountPct,SalesAmount,COGS,Profit
SO101402,20230224,7,255,1,3,3,499000,0.0,1497000,840000,657000
SO108829,20230224,9,87,6,1,5,349000,0.0,1745000,950000,795000
SO103044,20230224,9,215,14,2,1,349000,0.0,349000,190000,159000
SO105725,20230224,13,68,4,1,4,89000,0.0,356000,100000,256000
SO107085,20230224,19,217,8,6,5,169000,0.0,845000,375000,470000
SO102183,20230224,7,267,5,4,5,499000,0.0,2495000,1400000,1095000
SO106772,20230224,12,178,1,2,2,299000,0.05,568100,240000,328100
SO101053,20230225,13,166,4,9,1,89000,0.0,89000,25000,64000
SO106290,20230225,11,67,3,3,3,199000,0.0,597000,255000,342000
SO108323,20230225,14,15,7,1,3,59000,0.05,168200,36000,132200
SO111889,20230225,18,2,1,8,4,649000,0.05,2466200,1280000,1186200
SO111876,20230225,12,11,12,12,3,299000,0.0,897000,360000,537000
SO105628,20230225,16,52,3,11,5,1599000,0.05,7595200,4600000,2995200
SO101820,20230225,18,129,1,8,3,649000,0.0,1947000,960000,987000
SO100561,20230226,7,142,8,7,5,499000,0.05,2370200,1400000,970200
SO100334,20230226,11,263,2,3,3,199000,0.05,567200,255000,312200
SO103574,20230226,7,185,3,1,2,499000,0.0,998000,560000,438000
SO102355,20230226,7,273,2,7,5,499000,0.05,2370200,1400000,970200
SO109624,20230226,8,70,8,12,4,799000,0.0,3196000,1680000,1516000
SO110333,20230226,5,158,3,6,2,3999000,0.0,7998000,5800000,2198000
SO100062,20230226,2,110,2,9,2,4499000,0.1,8098200,6200000,1898200
SO108694,20230226,17,274,17,2,1,329000,0.1,296100,150000,146100
SO111584,20230226,13,217,8,7,2,89000,0.0,178000,50000,128000
SO105448,20230227,7,17,4,8,3,499000,0.1,1347300,840000,507300
SO107595,20230227,19,141,3,9,1,169000,0.05,160600,75000,85600
SO109633,20230227,19,221,3,3,5,169000,0.0,845000,375000,470000
SO108847,20230227,18,231,18,9,5,649000,0.0,3245000,1600000,1645000
SO110237,20230227,12,150,11,8,2,299000,0.05,568100,240000,328100
SO105176,20230227,9,157,12,4,2,349000,0.05,663100,380000,283100
SO111714,20230227,20,160,2,5,2,129000,0.0,258000,110000,148000
SO110057,20230227,19,78,1,1,3,169000,0.1,456300,225000,231300
SO107610,20230227,20,168,4,1,4,129000,0.0,516000,220000,296000
SO100283,20230228,13,288,2,6,3,89000,0.0,267000,75000,192000
SO108998,20230228,11,276,7,2,4,199000,0.0,796000,340000,456000
SO109347,20230228,9,27,6,8,1,349000,0.05,331600,190000,141600
SO101771,20230228,11,167,4,9,1,199000,0.1,179100,85000,94100
SO102273,20230228,4,81,17,7,2,8999000,0.0,17998000,12400000,5598000
SO103647,20230228,14,172,1,11,1,59000,0.05,56000,12000,44000
SO107791,20230228,15,196,1,4,2,899000,0.05,1708100,960000,748100
SO102835,20230228,20,51,4,5,4,129000,0.0,516000,220000,296000
SO108751,20230228,10,249,1,6,4,599000,0.0,2396000,1240000,1156000
SO101177,20230228,16,283,11,12,2,1599000,0.0,3198000,1840000,1358000
SO108081,20230228,18,98,7,11,4,649000,0.0,2596000,1280000,1316000
SO105580,20230228,18,7,8,12,4,649000,0.0,2596000,1280000,1316000
SO105170,20230301,8,224,1,6,2,799000,0.1,1438200,840000,598200
SO108905,20230301,3,256,9,5,2,1999000,0.0,3998000,2900000,1098000
SO105082,20230301,12,260,1,9,3,299000,0.0,897000,360000,537000
SO111052,20230301,11,160,2,9,4,199000,0.0,796000,340000,456000
SO106468,20230301,20,238,3,3,2,129000,0.0,258000,110000,148000
SO104652,20230301,13,87,6,12,3,89000,0.05,253600,75000,178600
SO107222,20230301,10,189,18,5,4,599000,0.0,2396000,1240000,1156000
SO102156,20230301,8,59,1,5,2,799000,0.05,1518100,840000,678100
SO104846,20230301,16,54,12,8,2,1599000,0.0,3198000,1840000,1358000
SO105144,20230301,13,181,1,4,5,89000,0.0,445000,125000,320000
SO106223,20230301,13,240,8,5,2,89000,0.05,169100,50000,119100
SO106252,20230301,9,264,7,9,4,349000,0.0,1396000,760000,636000
SO103469,20230301,13,10,2,6,4,89000,0.05,338200,100000,238200
SO104677,20230302,10,66,12,12,1,599000,0.0,599000,310000,289000
SO107433,20230302,11,177,5,10,3,199000,0.05,567200,255000,312200
SO104119,20230302,18,53,1,6,4,649000,0.0,2596000,1280000,1316000
SO111758,20230302,16,229,12,10,4,1599000,0.1,5756400,3680000,2076400
SO104957,20230302,9,117,2,1,1,349000,0.0,349000,190000,159000
SO109150,20230302,20,291,14,1,2,129000,0.0,258000,110000,148000
SO108663,20230302,20,81,17,12,5,129000,0.05,612800,275000,337800
SO103545,20230303,15,48,4,9,5,899000,0.0,4495000,2400000,2095000
SO100521,20230303,16,191,8,3,1,1599000,0.0,1599000,920000,679000
SO106364,20230303,13,242,13,2,4,89000,0.05,338200,100000,238200
SO100216,20230303,8,190,10,11,5,799000,0.1,3595500,2100000,1495500
SO110374,20230303,20,153,3,10,3,129000,0.0,387000,165000,222000
SO110779,20230303,18,295,8,8,2,649000,0.0,1298000,640000,658000
SO110772,20230303,13,191,8,1,5,89000,0.15,378200,125000,253200
SO106763,20230303,13,217,8,3,3,89000,0.0,267000,75000,192000
SO102254,20230303,19,201,9,7,5,169000,0.0,845000,375000,470000
SO100998,20230303,18,168,4,2,5,649000,0.05,3082800,1600000,1482800
SO101130,20230303,17,294,8,2,1,329000,0.0,329000,150000,179000
SO107609,20230303,7,163,14,2,3,499000,0.0,1497000,840000,657000
SO102592,20230303,6,215,14,7,2,2199000,0.0,4398000,2700000,1698000
SO102787,20230304,14,147,12,2,5,59000,0.0,295000,60000,235000
SO107621,20230304,2,74,13,6,3,4499000,0.1,12147300,9300000,2847300
SO102739,20230304,19,151,1,1,5,169000,0.05,802800,375000,427800
SO108790,20230304,13,298,3,10,1,89000,0.0,89000,25000,64000
SO101197,20230304,19,289,2,2,3,169000,0.1,456300,225000,231300
SO104039,20230304,9,248,1,8,2,349000,0.0,698000,380000,318000
SO101019,20230304,2,296,8,3,4,4499000,0.0,17996000,12400000,5596000
SO101715,20230304,2,297,4,1,3,4499000,0.0,13497000,9300000,4197000
SO105407,20230305,14,188,1,3,5,59000,0.0,295000,60000,235000
SO100265,20230305,20,273,2,11,5,129000,0.0,645000,275000,370000
SO110254,20230305,9,212,1,10,4,349000,0.0,1396000,760000,636000
SO102077,20230305,19,98,7,8,5,169000,0.0,845000,375000,470000
SO102344,20230305,15,80,1,8,1,899000,0.0,899000,480000,419000
SO103342,20230305,11,199,6,4,2,199000,0.0,398000,170000,228000
SO103375,20230305,20,208,2,9,1,129000,0.0,129000,55000,74000
SO100287,20230305,13,188,1,3,1,89000,0.1,80100,25000,55100
SO106109,20230305,18,290,14,12,2,649000,0.0,1298000,640000,658000
SO104218,20230305,16,31,2,6,2,1599000,0.05,3038100,1840000,1198100
SO108825,20230305,20,51,4,8,4,129000,0.05,490200,220000,270200
SO106555,20230305,20,100,15,7,2,129000,0.15,219300,110000,109300
SO111199,20230305,18,243,3,6,4,649000,0.0,2596000,1280000,1316000
SO111182,20230305,9,114,7,11,1,349000,0.1,314100,190000,124100
SO104301,20230305,7,22,6,2,5,499000,0.0,2495000,1400000,1095000
SO109903,20230306,3,259,7,8,3,1999000,0.05,5697200,4350000,1347200
SO104225,20230306,7,82,3,1,2,499000,0.0,998000,560000,438000
SO101468,20230306,14,98,7,10,3,59000,0.0,177000,36000,141000
SO104787,20230307,13,72,6,2,4,89000,0.0,356000,100000,256000
SO104027,20230307,20,229,12,11,5,129000,0.1,580500,275000,305500
SO104243,20230307,12,173,15,10,1,299000,0.0,299000,120000,179000
SO100947,20230307,10,76,9,2,3,599000,0.0,1797000,930000,867000
SO100841,20230307,19,80,1,7,4,169000,0.05,642200,300000,342200
SO109733,20230307,17,117,2,1,4,329000,0.05,1250200,600000,650200
SO103177,20230307,7,195,3,2,2,499000,0.05,948100,560000,388100
SO111750,20230307,20,79,8,4,2,129000,0.05,245100,110000,135100
SO101061,20230307,20,9,8,1,5,129000,0.05,612800,275000,337800
SO102035,20230308,13,94,3,11,1,89000,0.0,89000,25000,64000
SO102915,20230308,9,165,9,11,2,349000,0.0,698000,380000,318000
SO105769,20230308,15,196,1,11,3,899000,0.0,2697000,1440000,1257000
SO110975,20230308,17,54,12,5,5,329000,0.05,1562800,750000,812800
SO104888,20230308,3,99,3,2,2,1999000,0.0,3998000,2900000,1098000
SO101199,20230308,12,221,3,9,5,299000,0.0,1495000,600000,895000
SO102161,20230308,8,188,1,3,4,799000,0.0,3196000,1680000,1516000
SO106773,20230308,14,86,2,4,3,59000,0.0,177000,36000,141000
SO109996,20230308,7,226,11,11,3,499000,0.0,1497000,840000,657000
SO106871,20230308,9,224,1,11,4,349000,0.1,1256400,760000,496400
SO107493,20230308,12,64,3,9,1,299000,0.0,299000,120000,179000
SO104756,20230308,17,102,1,2,2,329000,0.05,625100,300000,325100
SO105059,20230308,16,240,8,11,3,1599000,0.05,4557200,2760000,1797200
SO110229,20230309,7,186,3,3,4,499000,0.1,1796400,1120000,676400
SO105096,20230309,11,58,16,10,4,199000,0.05,756200,340000,416200
SO108772,20230309,18,49,1,6,4,649000,0.05,2466200,1280000,1186200
SO103906,20230309,13,176,1,5,4,89000,0.0,356000,100000,256000
SO109054,20230309,11,152,3,11,1,199000,0.1,179100,85000,94100
SO102496,20230309,14,168,4,6,2,59000,0.0,118000,24000,94000
SO100162,20230309,12,116,1,6,4,299000,0.05,1136200,480000,656200
SO107941,20230309,13,288,2,4,5,89000,0.05,422800,125000,297800
SO108914,20230309,14,94,3,12,4,59000,0.05,224200,48000,176200
SO107039,20230309,4,18,18,6,1,8999000,0.05,8549000,6200000,2349000
SO105662,20230309,13,100,15,4,5,89000,0.05,422800,125000,297800
SO101289,20230310,12,37,12,4,3,299000,0.05,852200,360000,492200
SO108695,20230310,20,79,8,1,4,129000,0.1,464400,220000,244400
SO110682,20230310,16,50,9,12,4,1599000,0.1,5756400,3680000,2076400
SO106996,20230310,8,260,1,4,3,799000,0.0,2397000,1260000,1137000
SO106007,20230310,7,214,3,2,3,499000,0.0,1497000,840000,657000
SO105424,20230310,20,204,3,4,4,129000,0.05,490200,220000,270200
SO108177,20230310,19,134,2,8,2,169000,0.1,304200,150000,154200
SO101712,20230310,20,184,6,5,3,129000,0.0,387000,165000,222000
SO106617,20230310,10,238,3,10,3,599000,0.0,1797000,930000,867000
SO103360,20230310,19,243,3,4,3,169000,0.1,456300,225000,231300
SO100291,20230310,20,105,2,5,3,129000,0.1,348300,165000,183300
SO109086,20230310,20,127,2,10,5,129000,0.0,645000,275000,370000
SO105377,20230311,10,156,11,7,2,599000,0.05,1138100,620000,518100
SO101741,20230311,4,78,1,9,1,8999000,0.05,8549000,6200000,2349000
SO106435,20230311,16,24,12,1,4,1599000,0.0,6396000,3680000,2716000
SO100827,20230311,13,140,3,4,2,89000,0.0,178000,50000,128000
SO103704,20230311,9,141,3,6,1,349000,0.0,349000,190000,159000
SO104855,20230311,13,223,3,4,4,89000,0.0,356000,100000,256000
SO104831,20230311,17,186,3,4,3,329000,0.0,987000,450000,537000
SO108179,20230312,11,2,1,2,5,199000,0.0,995000,425000,570000
SO109041,20230312,11,255,1,2,2,199000,0.05,378100,170000,208100
SO104075,20230312,10,293,17,3,4,599000,0.05,2276200,1240000,1036200
SO105409,20230312,11,139,2,7,1,199000,0.1,179100,85000,94100
SO103934,20230312,14,114,7,9,5,59000,0.0,295000,60000,235000
SO104873,20230312,14,192,3,5,5,59000,0.0,295000,60000,235000
SO111170,20230312,13,145,14,2,4,89000,0.0,356000,100000,256000
SO108727,20230312,9,298,3,2,5,349000,0.0,1745000,950000,795000
SO110626,20230312,20,238,3,10,5,129000,0.1,580500,275000,305500
SO109350,20230312,7,298,3,9,3,499000,0.0,1497000,840000,657000
SO111407,20230312,20,233,7,1,3,129000,0.15,329000,165000,164000
SO109180,20230312,5,272,6,12,3,3999000,0.0,11997000,8700000,3297000
SO103583,20230312,14,214,3,12,5,59000,0.0,295000,60000,235000
SO102599,20230313,2,230,8,1,4,4499000,0.0,17996000,12400000,5596000
SO101997,20230313,20,254,2,4,2,129000,0.0,258000,110000,148000
SO100912,20230313,19,227,1,9,3,169000,0.0,507000,225000,282000
SO107788,20230313,13,38,2,9,4,89000,0.0,356000,100000,256000
SO101286,20230313,4,222,15,10,2,8999000,0.0,17998000,12400000,5598000
SO102207,20230313,15,55,3,11,5,899000,0.0,4495000,2400000,2095000
SO106222,20230313,10,278,3,9,4,599000,0.0,2396000,1240000,1156000
SO108233,20230313,6,29,1,4,4,2199000,0.0,8796000,5400000,3396000
SO110720,20230313,14,128,5,9,1,59000,0.0,59000,12000,47000
SO109148,20230313,6,167,4,2,2,2199000,0.0,4398000,2700000,1698000
SO104512,20230313,3,223,3,5,5,1999000,0.05,9495200,7250000,2245200
SO110049,20230314,17,297,4,11,5,329000,0.1,1480500,750000,730500
SO110780,20230314,14,227,1,3,3,59000,0.1,159300,36000,123300
SO103442,20230314,20,93,1,12,2,129000,0.0,258000,110000,148000
SO108559,20230314,13,170,3,5,1,89000,0.05,84600,25000,59600
SO102432,20230314,20,101,2,5,4,129000,0.05,490200,220000,270200
SO104540,20230314,20,131,6,5,1,129000,0.0,129000,55000,74000
SO104077,20230314,12,16,1,5,2,299000,0.0,598000,240000,358000
SO108702,20230314,14,125,1,9,3,59000,0.05,168200,36000,132200
SO106346,20230314,7,100,15,7,1,499000,0.15,424200,280000,144200
SO110443,20230315,11,220,6,2,5,199000,0.1,895500,425000,470500
SO101675,20230315,11,83,8,7,4,199000,0.0,796000,340000,456000
SO111734,20230315,18,48,4,4,5,649000,0.05,3082800,1600000,1482800
SO106157,20230315,1,207,18,7,5,13999000,0.0,69995000,49000000,20995000
SO107527,20230315,3,159,4,11,3,1999000,0.1,5397300,4350000,1047300
SO106530,20230315,11,157,12,6,1,199000,0.05,189000,85000,104000
SO103639,20230315,20,61,11,3,3,129000,0.0,387000,165000,222000
SO109085,20230315,9,95,3,12,3,349000,0.0,1047000,570000,477000
SO100107,20230315,13,40,5,2,3,89000,0.1,240300,75000,165300
SO110170,20230315,13,217,8,11,4,89000,0.0,356000,100000,256000
SO110433,20230315,19,2,1,2,5,169000,0.0,845000,375000,470000
SO101348,20230315,16,287,6,6,4,1599000,0.0,6396000,3680000,2716000
SO100343,20230315,7,185,3,6,2,499000,0.05,948100,560000,388100
SO108126,20230315,18,164,12,12,1,649000,0.05,616600,320000,296600
SO111699,20230315,14,86,2,1,3,59000,0.1,159300,36000,123300
SO100570,20230316,14,106,1,1,1,59000,0.0,59000,12000,47000
SO108046,20230316,18,258,2,9,3,649000,0.1,1752300,960000,792300
SO104167,20230316,14,194,14,3,4,59000,0.0,236000,48000,188000
SO104973,20230316,20,297,4,5,2,129000,0.0,258000,110000,148000
SO110345,20230316,10,35,6,10,5,599000,0.0,2995000,1550000,1445000
SO101377,20230316,18,271,2,9,4,649000,0.05,2466200,1280000,1186200
SO107503,20230316,20,136,11,7,4,129000,0.0,516000,220000,296000
SO110157,20230316,16,250,7,1,2,1599000,0.0,3198000,1840000,1358000
SO100633,20230317,13,251,7,7,5,89000,0.0,445000,125000,320000
SO106161,20230317,9,49,1,12,4,349000,0.0,1396000,760000,636000
SO101394,20230317,19,180,1,2,3,169000,0.0,507000,225000,282000
SO105435,20230317,19,19,1,9,1,169000,0.05,160600,75000,85600
SO108230,20230317,13,178,1,5,3,89000,0.1,240300,75000,165300
SO100387,20230317,19,286,4,11,4,169000,0.0,676000,300000,376000
SO106819,20230317,20,149,2,6,2,129000,0.0,258000,110000,148000
SO107251,20230317,5,289,2,4,2,3999000,0.0,7998000,5800000,2198000
SO100040,20230317,11,30,6,9,2,199000,0.05,378100,170000,208100
SO111677,20230318,8,97,1,3,1,799000,0.1,719100,420000,299100
SO103313,20230318,17,32,7,3,4,329000,0.05,1250200,600000,650200
SO102546,20230318,19,92,3,3,1,169000,0.0,169000,75000,94000
SO111262,20230318,14,281,3,6,5,59000,0.0,295000,60000,235000
SO108516,20230318,13,151,1,8,5,89000,0.05,422800,125000,297800
SO109383,20230318,12,126,1,3,1,299000,0.0,299000,120000,179000
SO101263,20230318,8,255,1,3,4,799000,0.0,3196000,1680000,1516000
SO107151,20230318,13,258,2,8,2,89000,0.0,178000,50000,128000
SO110627,20230318,9,99,3,12,4,349000,0.0,1396000,760000,636000
SO103255,20230318,19,108,4,5,4,169000,0.0,676000,300000,376000
SO111156,20230318,14,174,4,11,3,59000,0.05,168200,36000,132200
SO100961,20230318,7,284,2,12,4,499000,0.0,1996000,1120000,876000
SO103985,20230318,20,210,3,9,3,129000,0.1,348300,165000,183300
SO105273,20230318,9,273,2,4,1,349000,0.05,331600,190000,141600
SO109998,20230318,19,34,1,1,4,169000,0.05,642200,300000,342200
SO108476,20230318,17,242,13,9,5,329000,0.05,1562800,750000,812800
SO104108,20230318,19,226,11,10,1,169000,0.0,169000,75000,94000
SO109403,20230318,9,176,1,10,3,349000,0.0,1047000,570000,477000
SO109769,20230318,14,48,4,11,3,59000,0.0,177000,36000,141000
SO106672,20230318,8,199,6,11,2,799000,0.0,1598000,840000,758000
SO110359,20230319,16,103,8,4,1,1599000,0.1,1439100,920000,519100
SO110913,20230319,11,255,1,5,5,199000,0.0,995000,425000,570000
SO103537,20230319,12,211,1,6,3,299000,0.0,897000,360000,537000
SO104661,20230319,3,235,15,8,4,1999000,0.05,7596200,5800000,1796200
SO100210,20230319,8,174,4,2,4,799000,0.0,3196000,1680000,1516000
SO100058,20230319,12,104,12,3,4,299000,0.1,1076400,480000,596400
SO105909,20230320,14,31,2,2,3,59000,0.0,177000,36000,141000
SO103843,20230320,14,200,8,8,4,59000,0.05,224200,48000,176200
SO102581,20230320,17,151,1,4,3,329000,0.0,987000,450000,537000
SO110945,20230320,9,275,3,11,1,349000,0.1,314100,190000,124100
SO110917,20230320,20,4,3,2,1,129000,0.05,122600,55000,67600
SO104601,20230320,13,173,15,2,5,89000,0.0,445000,125000,320000
SO110252,20230320,15,15,7,7,2,899000,0.0,1798000,960000,838000
SO110376,20230320,7,205,7,8,2,499000,0.0,998000,560000,438000
SO101407,20230320,15,201,9,8,1,899000,0.0,899000,480000,419000
SO107848,20230320,13,94,3,12,2,89000,0.0,178000,50000,128000
SO101724,20230320,12,159,4,6,1,299000,0.05,284000,120000,164000
SO104020,20230320,20,158,3,12,5,129000,0.05,612800,275000,337800
SO108242,20230320,19,248,1,5,4,169000,0.0,676000,300000,376000
SO109749,20230321,15,56,7,9,1,899000,0.0,899000,480000,419000
SO104086,20230321,14,66,12,5,3,59000,0.0,177000,36000,141000
SO102315,20230321,17,68,4,3,3,329000,0.05,937600,450000,487600
SO110134,20230321,20,164,12,7,2,129000,0.1,232200,110000,122200
SO110613,20230321,11,213,6,6,5,199000,0.05,945200,425000,520200
SO105164,20230321,14,113,15,6,2,59000,0.05,112100,24000,88100
SO109298,20230321,16,171,1,7,2,1599000,0.0,3198000,1840000,1358000
SO106245,20230321,19,178,1,12,3,169000,0.15,431000,225000,206000
SO100801,20230321,14,172,1,4,2,59000,0.1,106200,24000,82200
SO110423,20230321,14,37,12,5,2,59000,0.0,118000,24000,94000
SO105889,20230321,11,193,1,7,3,199000,0.1,537300,255000,282300
SO106449,20230321,13,10,2,5,4,89000,0.0,356000,100000,256000
SO111295,20230321,20,111,1,3,2,129000,0.0,258000,110000,148000
SO106167,20230321,20,47,3,3,2,129000,0.0,258000,110000,148000
SO102878,20230321,13,288,2,6,4,89000,0.0,356000,100000,256000
SO100627,20230322,20,275,3,3,1,129000,0.0,129000,55000,74000
SO100145,20230322,8,36,1,8,4,799000,0.0,3196000,1680000,1516000
SO108322,20230322,20,99,3,9,4,129000,0.05,490200,220000,270200
SO104038,20230322,14,50,9,1,4,59000,0.05,224200,48000,176200
SO105738,20230322,5,229,12,11,5,3999000,0.0,19995000,14500000,5495000
SO103961,20230322,13,224,1,7,5,89000,0.15,378200,125000,253200
SO111113,20230322,19,195,3,10,2,169000,0.05,321100,150000,171100
SO106896,20230322,19,158,3,11,1,169000,0.0,169000,75000,94000
SO104366,20230322,14,297,4,8,2,59000,0.05,112100,24000,88100
SO108715,20230322,14,81,17,11,3,59000,0.1,159300,36000,123300
SO106527,20230322,4,121,13,4,2,8999000,0.0,17998000,12400000,5598000
SO105022,20230323,15,268,8,3,4,899000,0.05,3416200,1920000,1496200
SO107875,20230323,12,133,1,3,4,299000,0.05,1136200,480000,656200
SO106624,20230323,11,58,16,6,5,199000,0.0,995000,425000,570000
SO107619,20230323,17,215,14,10,3,329000,0.0,987000,450000,537000
SO101252,20230323,1,204,3,9,4,13999000,0.0,55996000,39200000,16796000
SO109049,20230323,2,233,7,10,2,4499000,0.05,8548100,6200000,2348100
SO111047,20230323,15,68,4,8,5,899000,0.0,4495000,2400000,2095000
SO108709,20230323,13,193,1,5,5,89000,0.05,422800,125000,297800
SO111870,20230323,18,3,1,12,2,649000,0.0,1298000,640000,658000
SO108464,20230324,7,61,11,6,1,499000,0.05,474000,280000,194000
SO110249,20230324,20,288,2,3,3,129000,0.0,387000,165000,222000
SO104610,20230324,19,114,7,12,5,169000,0.0,845000,375000,470000
SO104848,20230324,11,207,18,5,1,199000,0.0,199000,85000,114000
SO102561,20230324,17,205,7,2,1,329000,0.05,312600,150000,162600
SO107544,20230324,14,217,8,12,4,59000,0.0,236000,48000,188000
SO102059,20230324,11,94,3,6,3,199000,0.0,597000,255000,342000
SO102320,20230324,11,270,6,7,1,199000,0.0,199000,85000,114000
SO102086,20230324,20,11,12,3,3,129000,0.05,367600,165000,202600
SO102039,20230324,10,83,8,12,5,599000,0.0,2995000,1550000,1445000
SO104508,20230324,19,270,6,6,1,169000,0.0,169000,75000,94000
SO101809,20230324,7,35,6,4,1,499000,0.1,449100,280000,169100
SO108766,20230325,15,201,9,11,1,899000,0.05,854000,480000,374000
SO105891,20230325,7,149,2,6,1,499000,0.05,474000,280000,194000
SO102666,20230325,12,126,1,9,3,299000,0.1,807300,360000,447300
SO111998,20230325,14,170,3,5,2,59000,0.05,112100,24000,88100
SO110751,20230325,11,66,12,12,4,199000,0.0,796000,340000,456000
SO108595,20230325,19,245,3,4,5,169000,0.0,845000,375000,470000
SO108700,20230325,7,20,1,4,3,499000,0.05,1422200,840000,582200
SO100493,20230325,14,146,1,1,2,59000,0.0,118000,24000,94000
SO106855,20230325,20,229,12,5,2,129000,0.0,258000,110000,148000
SO105181,20230326,10,271,2,9,4,599000,0.0,2396000,1240000,1156000
SO103225,20230326,14,60,1,2,3,59000,0.05,168200,36000,132200
SO101160,20230326,12,138,8,6,3,299000,0.0,897000,360000,537000
SO106414,20230326,13,158,3,4,3,89000,0.1,240300,75000,165300
SO106422,20230326,9,96,1,7,3,349000,0.0,1047000,570000,477000
SO104917,20230326,14,67,3,10,1,59000,0.0,59000,12000,47000
SO101095,20230326,19,179,2,3,3,169000,0.05,481600,225000,256600
